comunidad_id,departamento,municipio,zona_geografica,tipo_comunidad,altitud_msnm,poblacion_total,menores_5,adultos_mayores,gestantes,personas_discapacidad,distancia_km,tiempo_acceso_min,acceso_vial,transporte_disponible,agua_potable,alcantarillado,puesto_salud_cercano,cobertura_salud_pct,cobertura_vacunacion_pct,casos_prioritarios_30d,enfermedades_cronicas,alerta_epidemiologica,ultima_brigada_dias,brigadas_ultimos_12m,demanda_insatisfecha_pct,conectividad,temporada,riesgo_inundacion,riesgo_deslizamiento,indice_necesidad,indice_acceso,indice_vulnerabilidad,indice_brecha,puntaje_prioridad,prioridad,split
COM-08298,Boyacá,Santa María,Andina,Rural,2558,286,50,46,14,16,43.57,336.65,Difícil,Limitado,0,1,0,67.16,77.74,1,26,0,160,2,36.62,Baja,Seca,0.19,0.28,29.75,74.78,71.07,54.65,57.7,ALTA,train
COM-08299,Norte de Santander,Pamplonita,Andina,Indígena,1839,289,61,33,15,11,17.81,87.35,Regular,No disponible,1,0,1,98.0,55.94,3,27,0,66,1,54.07,Buena,Seca,0.41,0.6,52.56,49.38,67.85,29.88,61.2,ALTA,train
COM-08300,Cundinamarca,Chipaque,Andina,Rural dispersa,3632,497,95,81,15,6,21.79,30.78,Bueno,Terrestre,0,0,0,83.62,71.61,2,54,0,76,1,58.03,Regular,Seca,0.22,0.45,35.48,17.05,80.45,52.71,57.45,ALTA,train
COM-08301,Antioquia,Nechí,Andina,Rural dispersa,1546,160,17,23,1,3,17.11,59.02,Difícil,Terrestre + 4x4,1,0,1,59.97,62.9,0,12,0,407,2,37.79,Baja,Seca,0.11,0.3,18.63,35.36,50.0,55.12,28.96,BAJA,train
COM-08302,Cundinamarca,La Vega,Andina,Rural,2440,384,44,42,9,23,52.34,96.2,Regular,Terrestre,1,1,0,83.26,71.54,3,41,0,16,5,57.47,Regular,Lluvias,0.18,0.49,49.22,53.41,39.11,44.99,34.4,BAJA,train
COM-08303,Putumayo,San Miguel,Amazonía,Campesina,1056,402,67,43,8,28,16.8,63.99,Regular,Fluvial + Terrestre,1,1,0,64.61,88.7,3,39,0,20,1,31.35,Sin conexión,Seca,0.45,0.36,42.94,29.2,46.22,35.04,39.69,BAJA,train
COM-08304,Norte de Santander,Gramalote,Andina,Indígena,1299,442,91,34,11,17,8.27,15.54,Regular,Terrestre,0,0,0,86.5,84.5,2,30,0,29,1,55.11,Regular,Lluvias,0.35,0.59,29.54,15.24,74.06,45.67,32.98,BAJA,test
COM-08305,Quindío,Armenia,Andina,Campesina,1264,439,41,37,14,11,51.97,407.08,Difícil,Limitado,1,0,0,81.37,68.62,1,37,0,167,0,37.59,Sin conexión,Lluvias,0.2,0.43,26.95,78.98,44.86,55.91,48.92,MEDIA,train
COM-08306,Cauca,Caldono,Andina,Indígena,1546,773,180,72,30,40,27.0,194.9,Muy difícil,Limitado,0,0,0,50.59,56.05,3,62,0,730,1,42.01,Regular,Lluvias,0.32,0.52,36.73,76.5,83.02,76.8,67.62,CRÍTICA,val
COM-08307,Cundinamarca,Pulí,Andina,Indígena,2072,293,33,30,11,7,30.77,98.26,Difícil,Terrestre,0,0,0,71.19,51.45,1,21,0,32,1,18.74,Regular,Lluvias,0.28,0.44,35.38,50.04,65.18,31.5,51.27,MEDIA,test
COM-08308,Huila,Suaza,Andina,Indígena,757,293,74,41,18,20,76.52,616.26,Muy difícil,No disponible,0,0,0,66.98,25.4,2,27,0,730,0,29.37,Buena,Lluvias,0.32,0.32,58.9,100.0,96.46,71.75,88.69,CRÍTICA,train
COM-08309,Boyacá,Villa de Leyva,Andina,Rural,2328,228,38,13,6,4,4.91,18.38,Regular,Limitado,0,1,0,87.66,73.32,1,13,0,243,1,26.28,Sin conexión,Lluvias,0.04,0.43,31.25,22.13,49.05,60.89,35.7,BAJA,val
COM-08310,Santander,Gámbita,Andina,Rural dispersa,1282,636,67,73,23,32,101.72,591.65,Muy difícil,Limitado,0,0,0,68.42,71.3,3,62,0,5,1,42.12,Buena,Seca,0.33,0.57,37.23,100.0,69.02,37.47,60.12,ALTA,train
COM-08311,Antioquia,Betulia,Andina,Rural dispersa,1718,350,42,55,6,23,45.92,144.28,Muy difícil,Terrestre,0,0,0,59.25,87.84,2,45,0,83,0,15.85,Buena,Seca,0.36,0.52,39.36,76.82,75.82,36.72,64.49,ALTA,test
COM-08312,Cundinamarca,El Rosal,Andina,Campesina,2490,419,44,54,7,32,48.97,429.89,Difícil,No disponible,1,0,0,64.34,51.7,3,47,0,430,0,11.69,Regular,Lluvias,0.42,0.37,54.35,84.48,56.61,64.68,60.33,ALTA,train
COM-08313,Cundinamarca,La Peña,Andina,Indígena,2606,154,36,15,8,4,17.9,109.46,Difícil,Limitado,0,0,1,65.98,74.77,0,13,0,370,1,21.65,Regular,Lluvias,0.29,0.44,16.01,53.84,82.07,48.66,42.75,MEDIA,val
COM-08314,Cundinamarca,Tena,Andina,Rural dispersa,2208,1022,105,52,30,62,41.39,60.09,Regular,Terrestre,0,0,0,73.72,57.09,9,61,0,79,1,4.54,Baja,Transición,0.36,0.52,48.84,40.71,61.01,31.69,51.01,MEDIA,val
COM-08315,Valle del Cauca,Roldanillo,Andina,Rural dispersa,1601,1162,100,85,42,53,68.65,93.02,Bueno,Terrestre + 4x4,0,0,0,62.35,51.42,2,78,0,85,0,27.7,Regular,Lluvias,0.43,0.3,28.17,52.93,60.67,41.7,34.12,BAJA,train
COM-08316,Arauca,Saravena,Orinoquía,Rural dispersa,326,264,26,18,8,6,13.76,18.13,Bueno,Terrestre,1,0,0,70.36,62.49,2,17,0,115,4,52.05,Baja,Transición,0.33,0.22,47.69,10.51,42.96,55.2,47.13,MEDIA,val
COM-08317,Atlántico,Puerto Colombia,Caribe,Rural,22,200,41,31,8,3,26.52,34.35,Bueno,Terrestre,1,0,0,75.98,75.83,0,22,0,123,2,34.63,Regular,Seca,0.51,0.0,18.25,20.13,67.82,49.23,33.55,BAJA,test
COM-08318,Boyacá,Tinjacá,Andina,Rural dispersa,2568,355,72,63,17,24,19.97,80.05,Bueno,Limitado,1,0,0,65.81,91.41,0,51,0,269,1,38.88,Sin conexión,Lluvias,0.07,0.39,16.94,33.99,78.1,69.18,54.53,ALTA,train
COM-08319,Sucre,Buenavista,Caribe,Rural dispersa,94,224,34,32,4,8,51.56,319.12,Muy difícil,No disponible,1,0,0,70.58,62.24,0,29,0,145,0,74.59,Baja,Transición,0.48,0.14,24.27,95.78,59.32,67.96,57.15,ALTA,train
COM-08320,Santander,La Paz,Andina,Campesina,1213,164,17,20,7,1,9.64,13.4,Regular,Terrestre,0,0,0,82.04,70.6,0,15,0,267,0,13.51,Baja,Lluvias,0.43,0.44,17.97,15.5,64.92,58.78,37.19,BAJA,val
COM-08321,Cesar,Pelaya,Caribe,Indígena,332,380,48,22,11,4,52.16,489.37,Difícil,Limitado,0,0,0,70.92,50.86,2,34,0,54,0,30.69,Regular,Transición,0.3,0.4,44.74,79.08,58.47,39.03,58.73,ALTA,train
COM-08322,Santander,El Guacamayo,Andina,Campesina,1194,299,39,41,4,3,51.3,124.95,Bueno,Terrestre,0,0,0,77.32,82.67,2,37,0,125,1,56.43,Regular,Lluvias,0.25,0.51,44.33,50.64,67.03,58.2,59.62,ALTA,train
COM-08323,Santander,Simacota,Andina,Campesina,1006,541,53,84,10,31,45.3,53.52,Bueno,Terrestre + 4x4,0,0,0,79.17,91.75,0,71,0,233,1,39.57,Regular,Lluvias,0.39,0.5,15.6,33.35,71.88,64.95,42.85,MEDIA,train
COM-08324,Casanare,Chámeza,Orinoquía,Campesina,505,106,19,15,4,6,6.98,17.27,Regular,Terrestre,0,0,1,58.54,67.31,0,9,0,13,2,61.42,Baja,Seca,0.47,0.22,18.3,14.94,82.83,26.19,29.08,BAJA,train
COM-08325,Magdalena,Santa Marta,Caribe,Indígena,271,636,131,54,12,26,43.42,194.81,Difícil,Limitado,1,0,0,74.1,91.26,3,47,0,524,0,53.51,Baja,Seca,0.35,0.42,28.88,74.71,59.63,81.4,54.78,ALTA,train
COM-08326,Boyacá,Pajarito,Andina,Rural,2637,790,165,129,24,19,90.68,152.48,Regular,Terrestre,0,0,0,73.51,81.88,5,88,0,12,2,44.48,Baja,Transición,0.38,0.62,41.89,83.0,84.29,39.29,60.91,ALTA,train
COM-08327,Santander,Galán,Andina,Campesina,1207,425,37,43,15,25,85.66,865.15,Difícil,Limitado,1,1,0,76.58,59.93,4,31,0,79,2,48.48,Buena,Seca,0.29,0.42,49.32,95.83,35.94,49.27,61.23,ALTA,train
COM-08328,Sucre,El Roble,Caribe,Indígena,97,97,26,12,2,6,20.63,77.69,Difícil,Terrestre,1,0,0,68.95,56.37,1,9,0,297,1,60.66,Baja,Lluvias,0.48,0.06,52.37,40.85,75.36,81.39,62.75,ALTA,train
COM-08329,Cauca,Popayán,Andina,Campesina,2077,51,10,4,2,1,14.25,96.22,Bueno,Limitado,1,1,1,75.92,73.24,0,4,0,5,0,14.83,Regular,Transición,0.18,0.55,15.87,34.37,42.42,6.56,17.21,BAJA,train
COM-08330,Sucre,Coveñas,Caribe,Rural dispersa,100,56,7,4,2,0,93.19,142.47,Regular,Terrestre,0,0,0,70.4,54.02,1,3,0,10,0,32.85,Sin conexión,Seca,0.5,0.1,49.15,81.49,59.55,34.39,60.24,ALTA,train
COM-08331,Nariño,Imués,Andina,Rural,1817,861,165,79,36,27,18.62,110.5,Difícil,Limitado,0,1,0,37.74,79.42,3,65,0,39,2,33.51,Sin conexión,Transición,0.26,0.57,27.66,54.41,60.38,38.28,45.68,MEDIA,train
COM-08332,Boyacá,Pauna,Andina,Rural dispersa,2728,359,69,30,17,24,11.97,16.95,Regular,Terrestre,1,0,1,68.58,86.04,2,26,0,61,1,40.86,Baja,Transición,0.25,0.44,33.71,17.38,64.63,23.97,28.62,BAJA,train
COM-08333,Cundinamarca,Funza,Andina,Rural,2689,473,103,54,21,7,12.13,17.14,Bueno,Terrestre,1,1,1,87.96,72.99,1,40,0,696,1,26.18,Buena,Lluvias,0.29,0.38,25.02,9.49,49.78,50.47,26.25,BAJA,train
COM-08334,Bolívar,Turbaco,Caribe,Campesina,141,508,97,84,17,14,10.65,21.39,Regular,Terrestre + 4x4,1,0,1,65.85,76.73,0,52,0,18,2,34.8,Baja,Seca,0.59,0.34,17.22,17.6,68.11,16.17,22.57,BAJA,train
COM-08335,Casanare,Paz de Ariporo,Orinoquía,Rural dispersa,425,207,24,36,4,4,28.42,45.26,Bueno,Terrestre + 4x4,0,1,0,78.35,67.01,2,26,0,201,5,42.26,Sin conexión,Lluvias,0.41,0.04,52.46,23.26,56.81,62.03,53.32,MEDIA,val
COM-08336,Cesar,Manaure Balcón del Cesar,Caribe,Rural,287,234,50,13,9,17,26.12,210.31,Regular,No disponible,1,1,0,72.47,60.86,1,14,0,146,2,41.48,Baja,Lluvias,0.3,0.25,34.82,66.06,48.41,54.84,46.85,MEDIA,train
COM-08337,Boyacá,Mongua,Andina,Rural,2282,808,98,119,13,50,79.15,112.42,Regular,Terrestre,0,0,0,57.32,65.12,4,82,0,11,1,39.72,Regular,Lluvias,0.35,0.56,40.41,70.06,74.1,37.26,57.45,ALTA,val
COM-08338,Boyacá,Sáchica,Andina,Campesina,2559,525,64,79,6,20,51.9,129.26,Difícil,Terrestre + 4x4,0,0,0,66.41,67.7,0,50,0,292,1,57.95,Sin conexión,Seca,0.27,0.62,19.21,66.8,70.97,79.68,58.08,ALTA,test
COM-08339,Magdalena,San Sebastián de Buenavista,Caribe,Rural dispersa,32,106,8,9,1,3,25.22,177.65,Bueno,Limitado,0,0,0,77.96,98.0,0,8,0,248,4,20.35,Sin conexión,Lluvias,0.41,0.5,8.15,50.61,55.21,59.14,31.69,BAJA,train
COM-08340,Boyacá,Arcabuco,Andina,Rural,2672,497,45,41,22,32,19.25,129.62,Regular,Limitado,1,1,1,96.24,82.85,3,43,0,175,1,34.58,Regular,Transición,0.33,0.55,37.94,51.55,35.85,35.71,56.97,ALTA,test
COM-08341,Antioquia,Uramita,Andina,Rural dispersa,2434,160,18,8,6,7,28.91,105.74,Regular,Terrestre,0,0,0,57.39,70.51,0,11,0,32,4,22.85,Baja,Lluvias,0.2,0.41,15.72,43.6,61.02,33.14,40.13,BAJA,train
COM-08342,Cundinamarca,Útica,Andina,Campesina,2644,1164,155,139,37,15,83.4,175.98,Bueno,Terrestre,1,0,0,76.11,78.78,6,89,0,30,1,30.21,Regular,Transición,0.28,0.43,34.63,71.7,52.83,35.83,49.87,MEDIA,train
COM-08343,Huila,Hobo,Andina,Rural dispersa,992,89,19,10,1,6,72.76,397.35,Difícil,Limitado,0,0,0,78.51,47.11,1,6,0,1,0,62.66,Regular,Seca,0.41,0.45,52.61,89.38,81.48,45.19,67.78,CRÍTICA,train
COM-08344,Antioquia,Marinilla,Andina,Rural dispersa,1924,312,34,46,10,19,13.74,19.67,Bueno,Terrestre,1,0,1,70.62,69.78,3,39,0,74,3,17.56,Regular,Lluvias,0.17,0.37,51.57,10.8,59.46,16.27,36.18,BAJA,test
COM-08345,Antioquia,Alejandría,Andina,Rural dispersa,2168,329,61,47,17,9,30.39,168.66,Muy difícil,Limitado,0,0,0,58.62,78.02,1,30,0,334,0,46.71,Regular,Lluvias,0.45,0.44,27.87,78.19,81.84,78.68,55.34,ALTA,train
COM-08346,Antioquia,Anorí,Andina,Campesina,1807,238,27,13,7,6,68.84,861.51,Muy difícil,Limitado,0,1,0,59.84,45.1,1,16,0,730,0,36.02,Baja,Seca,0.31,0.56,40.0,97.42,43.34,74.41,62.98,ALTA,train
COM-08347,Valle del Cauca,La Unión,Andina,Afrodescendiente,1579,239,48,20,12,12,56.14,441.04,Muy difícil,Limitado,0,1,0,59.36,40.36,4,17,0,187,0,46.26,Baja,Lluvias,0.44,0.38,55.0,91.07,63.99,61.88,76.77,CRÍTICA,test
COM-08348,Chocó,Litoral de San Juan,Pacífica,Afrodescendiente,108,155,17,18,4,4,27.62,58.4,Difícil,Motocicleta,0,0,0,48.88,65.76,0,14,0,44,1,41.24,Regular,Transición,0.56,0.49,19.3,40.49,65.31,42.0,46.6,MEDIA,val
COM-08349,Norte de Santander,La Esperanza,Andina,Indígena,1214,481,105,37,8,19,41.67,58.57,Regular,Terrestre,1,0,0,66.1,88.44,4,42,0,186,1,28.74,Regular,Transición,0.28,0.59,42.2,40.55,59.72,54.75,44.3,MEDIA,train
COM-08350,Cauca,Piendamó,Andina,Rural,1570,259,23,35,3,10,44.9,222.15,Difícil,No disponible,1,1,0,71.6,85.54,2,24,0,57,0,50.29,Buena,Seca,0.24,0.48,43.6,82.45,34.89,47.24,66.88,CRÍTICA,val
COM-08351,Magdalena,Chibolo,Caribe,Indígena,160,285,47,28,8,15,49.19,144.46,Muy difícil,Terrestre,0,0,0,74.56,56.63,1,28,0,649,0,84.47,Regular,Lluvias,0.34,0.27,36.87,78.49,73.76,93.79,66.39,CRÍTICA,train
COM-08352,Cesar,Tamalameque,Caribe,Rural dispersa,403,536,72,69,20,15,75.85,442.3,Muy difícil,Limitado,1,0,0,58.69,69.3,0,44,0,393,1,60.71,Regular,Transición,0.4,0.34,17.42,100.0,56.79,84.28,75.65,CRÍTICA,test
COM-08353,Cundinamarca,Cucunubá,Andina,Rural,2607,80,14,7,2,5,22.43,116.8,Bueno,Fluvial + Terrestre,1,0,0,85.73,70.0,0,6,0,112,3,56.37,Baja,Lluvias,0.17,0.39,16.5,34.58,59.55,56.55,37.06,BAJA,train
COM-08354,Tolima,Herveo,Andina,Campesina,733,934,137,102,21,58,11.26,59.61,Difícil,Limitado,0,0,0,63.17,53.22,6,54,1,3,3,39.93,Baja,Seca,0.33,0.58,65.51,40.55,73.33,36.35,52.16,MEDIA,train
COM-08355,Nariño,Aldana,Andina,Afrodescendiente,3054,119,23,11,4,7,85.76,586.98,Difícil,No disponible,1,1,0,67.21,49.76,1,8,0,31,3,68.3,Regular,Lluvias,0.24,0.63,51.79,100.0,48.13,51.2,72.59,CRÍTICA,train
COM-08356,Boyacá,Cerinza,Andina,Campesina,2678,476,78,62,10,31,58.73,343.66,Muy difícil,Terrestre,0,1,0,47.76,56.89,0,43,0,143,0,19.0,Regular,Lluvias,0.08,0.45,21.97,84.36,63.4,45.48,54.47,ALTA,test
COM-08357,Magdalena,Salamina,Caribe,Campesina,151,547,74,96,10,22,48.44,67.63,Regular,Terrestre,1,0,0,66.17,61.08,2,76,1,201,1,34.25,Sin conexión,Lluvias,0.19,0.25,60.2,45.75,62.0,58.83,48.28,MEDIA,train
COM-08358,Cauca,Suárez,Andina,Rural dispersa,1643,625,62,71,22,6,23.59,30.39,Regular,Terrestre,1,0,0,59.74,84.33,1,47,0,112,3,36.22,Regular,Lluvias,0.36,0.68,18.62,25.87,47.79,48.49,22.84,BAJA,train
COM-08359,Tolima,Anzoátegui,Andina,Rural dispersa,872,300,42,46,13,16,29.53,153.41,Regular,Limitado,1,1,0,81.51,86.36,1,35,0,302,0,44.24,Regular,Lluvias,0.41,0.38,29.09,60.77,49.64,75.45,39.42,BAJA,train
COM-08360,Bolívar,Santa Rosa,Caribe,Afrodescendiente,149,119,29,8,4,8,16.88,86.97,Regular,No disponible,0,1,0,68.02,62.41,1,8,0,313,2,41.61,Baja,Lluvias,0.61,0.22,48.0,48.83,67.41,75.77,55.86,ALTA,train
COM-08361,Santander,Capitanejo,Andina,Rural,948,337,41,53,15,10,18.93,37.1,Regular,Terrestre,0,1,0,76.13,85.94,1,28,0,146,2,31.0,Buena,Transición,0.31,0.49,24.4,24.88,59.94,50.65,35.38,BAJA,train
COM-08362,Tolima,Suárez,Andina,Rural dispersa,708,338,66,37,10,23,20.39,109.45,Difícil,Limitado,0,0,0,89.59,56.82,3,38,0,1,1,47.29,Buena,Transición,0.34,0.38,54.2,55.09,81.21,39.04,55.92,ALTA,test
COM-08363,Cesar,El Copey,Caribe,Rural dispersa,135,468,48,57,23,35,21.9,45.01,Regular,Terrestre,1,0,0,66.51,79.45,2,45,0,32,2,52.58,Baja,Seca,0.39,0.27,32.87,27.95,59.33,45.03,49.19,MEDIA,train
COM-08364,Boyacá,Berbeo,Andina,Rural,2494,410,49,58,14,32,40.72,191.34,Difícil,Limitado,0,1,0,86.25,73.57,1,37,0,139,0,22.96,Regular,Seca,0.05,0.6,26.71,73.36,62.49,46.56,46.96,MEDIA,train
COM-08365,Nariño,Los Andes,Andina,Indígena,1880,719,139,98,31,42,55.13,465.87,Difícil,Limitado,0,0,0,67.48,71.41,3,77,0,427,0,27.05,Regular,Seca,0.16,0.5,35.98,80.56,84.87,70.82,56.6,ALTA,train
COM-08366,Santander,Palmar,Andina,Indígena,1271,1076,246,86,48,73,39.87,252.69,Muy difícil,Limitado,0,0,0,74.61,74.73,5,91,0,58,4,59.86,Buena,Seca,0.2,0.43,34.63,82.94,83.58,51.19,51.75,MEDIA,test
COM-08367,Cundinamarca,Nimaima,Andina,Rural dispersa,2544,162,15,12,3,11,21.64,94.25,Difícil,Terrestre,0,1,0,75.16,80.66,0,11,0,336,2,37.93,Regular,Transición,0.21,0.45,12.59,44.67,47.21,75.17,35.46,BAJA,val
COM-08368,Boyacá,Soatá,Andina,Rural,2719,85,10,5,3,2,53.59,99.57,Bueno,Terrestre,0,1,0,85.01,64.15,1,6,0,238,2,28.32,Baja,Transición,0.18,0.49,47.81,46.71,44.95,61.08,69.5,CRÍTICA,train
COM-08369,Chocó,El Atrato,Pacífica,Indígena,93,281,50,41,4,16,14.28,141.01,Muy difícil,Limitado,0,0,1,73.12,58.19,0,23,0,269,1,32.52,Buena,Transición,0.75,0.44,20.73,68.34,80.27,46.63,49.93,MEDIA,test
COM-08370,Nariño,Buesaco,Andina,Campesina,2301,322,52,36,9,8,8.91,12.93,Bueno,Terrestre,0,1,1,98.0,93.85,2,26,0,93,0,19.18,Baja,Seca,0.35,0.57,34.76,7.04,56.5,19.3,34.23,BAJA,train
COM-08371,Magdalena,Cerro de San Antonio,Caribe,Rural dispersa,157,401,76,50,13,13,5.39,9.53,Difícil,Terrestre,0,0,1,69.76,52.94,3,32,0,73,0,51.08,Baja,Lluvias,0.45,0.42,52.02,19.6,78.24,29.56,42.63,MEDIA,val
COM-08372,Antioquia,Santa Bárbara,Andina,Rural dispersa,1829,176,38,10,3,12,74.02,93.78,Regular,Terrestre + 4x4,0,0,0,95.51,53.97,2,13,0,114,3,19.0,Baja,Lluvias,0.14,0.56,51.2,63.77,75.56,41.85,50.54,MEDIA,train
COM-08373,Magdalena,El Banco,Caribe,Rural,273,314,32,26,8,14,12.57,25.76,Bueno,Terrestre,1,1,0,82.64,73.9,2,31,0,365,1,56.55,Buena,Lluvias,0.46,0.29,43.18,11.44,32.43,82.62,35.24,BAJA,val
COM-08374,Huila,Tarqui,Andina,Campesina,912,411,75,56,4,14,18.67,70.49,Regular,No disponible,0,0,1,70.86,77.45,2,45,1,2,2,18.21,Baja,Seca,0.39,0.39,57.18,46.43,76.14,7.53,51.77,MEDIA,test
COM-08375,Putumayo,Puerto Guzmán,Amazonía,Indígena,1037,619,168,71,27,43,71.94,202.49,Regular,Fluvial,1,1,0,75.66,61.39,2,55,0,292,1,36.59,Sin conexión,Lluvias,0.27,0.37,33.39,73.97,63.53,71.14,54.2,ALTA,train
COM-08376,Antioquia,Mutatá,Andina,Rural,1962,162,20,27,3,7,18.49,63.62,Regular,Terrestre + 4x4,1,0,1,70.85,72.38,1,24,0,205,1,16.25,Baja,Seca,0.21,0.45,47.79,29.97,59.78,32.12,43.4,MEDIA,train
COM-08377,Bolívar,Morales,Caribe,Rural dispersa,145,799,135,126,21,22,30.8,113.43,Regular,No disponible,0,0,0,73.23,68.15,1,107,0,204,1,58.12,Regular,Lluvias,0.43,0.21,27.95,61.09,78.42,68.75,55.7,ALTA,train
COM-08378,Boyacá,Turmequé,Andina,Rural,2463,208,20,35,6,12,23.14,99.93,Regular,Terrestre + 4x4,1,0,0,79.77,59.43,1,26,0,72,2,9.49,Regular,Seca,0.29,0.33,43.9,39.56,59.67,32.8,43.33,MEDIA,train
COM-08379,Tolima,Cajamarca,Andina,Indígena,882,291,66,39,15,21,9.7,10.6,Bueno,Terrestre,0,0,1,76.34,66.54,1,21,0,30,5,31.0,Regular,Transición,0.37,0.56,31.0,6.97,91.67,16.15,29.08,BAJA,train
COM-08380,La Guajira,La Jagua del Pilar,Caribe,Indígena,163,103,23,7,4,1,8.25,21.84,Difícil,Terrestre,1,0,1,90.75,69.98,0,7,0,8,1,30.21,Sin conexión,Lluvias,0.32,0.0,15.8,23.49,58.25,13.08,26.66,BAJA,val
COM-08381,Córdoba,Montería,Caribe,Rural dispersa,155,687,102,55,20,49,46.07,85.13,Regular,Terrestre,0,0,0,82.46,72.48,6,64,1,96,2,31.2,Baja,Lluvias,0.49,0.13,67.57,48.06,71.87,44.48,63.98,ALTA,test
COM-08382,Antioquia,Tarso,Andina,Indígena,1592,116,21,12,5,5,7.68,18.8,Bueno,Terrestre + 4x4,0,0,0,72.95,61.82,2,9,0,176,1,31.11,Baja,Lluvias,0.27,0.42,49.21,7.6,77.18,54.44,40.54,BAJA,train
COM-08383,Casanare,Villanueva,Orinoquía,Campesina,292,816,172,144,33,20,51.73,199.42,Bueno,Terrestre + 4x4,1,0,0,70.73,65.42,1,123,0,16,2,67.13,Sin conexión,Seca,0.4,0.0,30.35,55.86,72.55,48.85,56.86,ALTA,test
COM-08384,Cundinamarca,Sutatausa,Andina,Indígena,2571,655,111,86,32,50,57.73,89.98,Bueno,Terrestre,0,0,0,95.9,57.29,8,56,0,93,1,45.66,Regular,Transición,0.23,0.44,51.36,46.86,84.21,49.89,57.04,ALTA,train
COM-08385,Amazonas,Puerto Nariño,Amazonía,Rural,107,409,62,30,18,22,37.95,384.92,Muy difícil,Fluvial,0,1,0,61.88,56.92,1,31,1,48,0,46.97,Regular,Transición,0.35,0.07,50.28,73.97,56.08,44.79,55.31,ALTA,train
COM-08386,Risaralda,Pereira,Andina,Afrodescendiente,1555,739,87,50,24,16,24.84,31.23,Bueno,Terrestre,0,0,0,73.07,61.04,3,66,0,62,4,32.84,Sin conexión,Transición,0.41,0.57,36.86,18.67,60.48,40.89,38.0,BAJA,test
COM-08387,Cauca,Morales,Andina,Afrodescendiente,1349,762,163,77,32,20,40.72,165.99,Bueno,No disponible,0,1,0,77.56,67.08,2,82,0,231,0,20.95,Buena,Lluvias,0.33,0.53,31.14,65.36,63.77,57.26,58.73,ALTA,val
COM-08388,Santander,Cerrito,Andina,Campesina,1471,100,17,17,2,4,34.73,374.9,Muy difícil,Limitado,0,0,0,77.2,55.2,0,10,0,730,1,76.36,Baja,Seca,0.32,0.52,23.44,80.36,80.91,90.54,62.73,ALTA,train
COM-08389,Atlántico,Luruaco,Caribe,Rural dispersa,25,101,22,14,1,7,22.6,26.04,Bueno,Terrestre + 4x4,1,0,0,73.61,82.42,0,10,0,389,2,3.99,Sin conexión,Lluvias,0.41,0.0,15.17,16.51,70.45,61.6,29.13,BAJA,train
COM-08390,Sucre,San Pedro,Caribe,Campesina,116,195,23,24,7,2,83.84,170.93,Difícil,Terrestre,1,0,0,72.04,57.95,0,19,0,301,2,17.1,Sin conexión,Seca,0.45,0.15,22.36,86.92,51.55,64.47,60.27,ALTA,train
COM-08391,Valle del Cauca,Obando,Andina,Afrodescendiente,1408,1353,165,147,54,42,68.22,185.22,Muy difícil,Terrestre + 4x4,1,0,0,47.94,73.04,8,140,0,112,0,49.41,Baja,Seca,0.24,0.48,42.09,89.11,53.38,53.76,54.73,ALTA,train
COM-08392,Antioquia,Angelópolis,Andina,Afrodescendiente,2190,293,64,36,4,9,30.61,225.05,Difícil,Limitado,1,0,0,74.63,61.1,3,23,0,40,4,45.79,Regular,Lluvias,0.16,0.48,49.52,68.31,64.08,43.32,56.22,ALTA,test
COM-08393,Santander,Cerrito,Andina,Rural,1186,281,28,16,7,15,129.2,326.28,Regular,Terrestre,1,0,0,89.6,66.92,1,20,0,158,1,23.32,Buena,Transición,0.24,0.58,31.28,83.0,44.89,49.08,44.57,MEDIA,test
COM-08394,Bolívar,Margarita,Caribe,Rural dispersa,161,1012,231,127,39,47,45.21,191.24,Regular,Terrestre,0,0,0,67.42,80.17,5,99,0,9,2,39.92,Sin conexión,Seca,0.48,0.28,35.49,60.61,85.84,37.09,66.64,CRÍTICA,train
COM-08395,Chocó,Río Iró,Pacífica,Afrodescendiente,105,156,27,17,5,5,27.98,68.56,Regular,Fluvial,1,1,0,78.7,54.14,3,10,0,411,2,60.4,Baja,Lluvias,0.61,0.41,50.17,35.7,44.06,84.16,60.05,ALTA,train
COM-08396,Cundinamarca,Ricaurte,Andina,Rural dispersa,2534,333,44,29,9,23,46.84,130.17,Bueno,Terrestre,1,1,0,69.7,70.27,0,30,0,70,3,45.25,Baja,Lluvias,0.14,0.25,17.93,49.45,40.13,46.85,40.1,BAJA,train
COM-08397,Chocó,Medio Baudó,Pacífica,Campesina,98,664,140,83,14,35,24.82,196.52,Muy difícil,Limitado,0,1,0,58.64,37.24,6,62,0,279,1,44.41,Regular,Lluvias,0.48,0.41,58.17,75.41,67.14,72.64,71.57,CRÍTICA,train
COM-08398,Santander,Barbosa,Andina,Rural dispersa,1234,436,71,47,15,30,5.48,11.92,Bueno,Terrestre,0,0,1,71.6,55.71,5,34,0,35,2,52.58,Regular,Lluvias,0.16,0.51,51.09,5.12,77.58,25.41,31.76,BAJA,train
COM-08399,Antioquia,Amagá,Andina,Campesina,2016,425,92,66,4,15,21.12,28.73,Regular,Terrestre + 4x4,0,0,0,64.32,76.44,0,52,1,107,1,23.46,Regular,Lluvias,0.27,0.51,39.3,24.31,83.01,42.76,32.54,BAJA,train
